Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Scotland,,2021-07-06,71.17,
Scotland,,2021-07-07,71.37,
Scotland,,2021-07-08,71.55,
Scotland,,2021-07-09,71.72,
Scotland,,2021-07-10,71.87,
Scotland,,2021-07-11,71.98,
Scotland,,2021-07-12,72.11,
Scotland,,2021-07-13,72.24,
Scotland,,2021-07-14,72.38,
Scotland,,2021-07-15,72.51,
Scotland,,2021-07-16,72.63,
Scotland,,2021-07-17,72.74,
Scotland,,2021-07-18,72.85,
Scotland,,2021-07-19,72.89,
Scotland,,2021-07-20,72.94,
Scotland,,2021-07-21,73,
Scotland,,2021-07-22,73.04,
Scotland,,2021-07-23,73.09,
Scotland,,2021-07-24,73.13,
Scotland,,2021-07-25,73.15,
Scotland,,2021-07-26,73.19,
Scotland,,2021-07-27,73.23,
Scotland,,2021-07-28,73.28,
Scotland,,2021-07-29,73.32,
Scotland,,2021-07-30,73.36,
Scotland,,2021-07-31,73.38,
Senegal,SEN,2021-02-22,0,
Senegal,SEN,2021-02-23,0,
Senegal,SEN,2021-02-24,0.02,
Senegal,SEN,2021-02-25,0.07,
Senegal,SEN,2021-02-26,0.13,
Senegal,SEN,2021-02-27,0.15,
Senegal,SEN,2021-02-28,0.16,
Senegal,SEN,2021-03-01,0.21,
Senegal,SEN,2021-03-02,0.24,
Senegal,SEN,2021-03-03,0.27,
Senegal,SEN,2021-03-04,0.31,
Senegal,SEN,2021-03-05,0.37,
Senegal,SEN,2021-03-06,0.38,
Senegal,SEN,2021-03-07,0.39,
Senegal,SEN,2021-03-08,0.4,
Senegal,SEN,2021-03-09,0.41,
Senegal,SEN,2021-03-10,0.41,
Senegal,SEN,2021-03-13,0.78,
Senegal,SEN,2021-03-14,0.78,
Senegal,SEN,2021-03-15,0.83,
Senegal,SEN,2021-03-16,0.86,
Senegal,SEN,2021-03-17,0.87,
Senegal,SEN,2021-03-18,0.89,
Senegal,SEN,2021-03-19,0.9,
Senegal,SEN,2021-03-20,0.95,
Senegal,SEN,2021-03-21,0.95,
Senegal,SEN,2021-03-22,1.01,
Senegal,SEN,2021-03-23,1.08,
Senegal,SEN,2021-03-24,1.18,
Senegal,SEN,2021-03-25,1.26,
Senegal,SEN,2021-03-26,1.35,
Senegal,SEN,2021-03-27,1.38,
Senegal,SEN,2021-03-29,1.4,
Senegal,SEN,2021-03-30,1.48,
Senegal,SEN,2021-03-31,1.56,
Senegal,SEN,2021-04-01,1.64,
Senegal,SEN,2021-04-02,1.72,
Senegal,SEN,2021-04-03,1.79,
Senegal,SEN,2021-04-04,1.81,
Senegal,SEN,2021-04-05,1.82,
Senegal,SEN,2021-04-06,1.84,
Senegal,SEN,2021-04-08,1.95,
Senegal,SEN,2021-04-09,2,
Senegal,SEN,2021-04-10,2.05,
Senegal,SEN,2021-04-11,2.08,
Senegal,SEN,2021-04-12,2.1,
Senegal,SEN,2021-04-13,2.16,
Senegal,SEN,2021-04-14,2.21,
Senegal,SEN,2021-04-15,2.25,
Senegal,SEN,2021-04-16,2.27,
Senegal,SEN,2021-04-17,2.27,
Senegal,SEN,2021-04-22,2.34,
Senegal,SEN,2021-04-23,2.36,
Senegal,SEN,2021-04-24,2.38,
Senegal,SEN,2021-04-25,2.38,
Senegal,SEN,2021-04-26,2.39,
Senegal,SEN,2021-04-27,2.41,
Senegal,SEN,2021-04-28,2.43,
Senegal,SEN,2021-04-29,2.45,
Senegal,SEN,2021-04-30,2.46,
Senegal,SEN,2021-05-01,2.47,
Senegal,SEN,2021-05-03,2.47,
Senegal,SEN,2021-05-04,2.49,
Senegal,SEN,2021-05-05,2.5,
Senegal,SEN,2021-05-06,2.52,
Senegal,SEN,2021-05-07,2.53,
Senegal,SEN,2021-05-08,2.55,
Senegal,SEN,2021-05-11,2.56,
Senegal,SEN,2021-05-12,2.58,
Senegal,SEN,2021-05-13,2.58,
Senegal,SEN,2021-05-21,2.61,
Senegal,SEN,2021-05-24,2.64,
Senegal,SEN,2021-05-26,2.65,
Senegal,SEN,2021-05-31,2.7,
Senegal,SEN,2021-06-08,2.79,
Senegal,SEN,2021-06-10,2.83,
Senegal,SEN,2021-06-14,2.85,
Senegal,SEN,2021-06-28,3.08,
Senegal,SEN,2021-07-05,3.28,
Senegal,SEN,2021-07-12,3.48,
Senegal,SEN,2021-07-13,3.51,
Senegal,SEN,2021-07-19,3.65,
Senegal,SEN,2021-07-24,3.74,
Senegal,SEN,2021-07-26,3.82,
Serbia,SRB,2021-01-08,0.1,
Serbia,SRB,2021-01-10,0.14,
Serbia,SRB,2021-01-14,0.27,
Serbia,SRB,2021-01-20,0.66,
Serbia,SRB,2021-01-21,1.25,
Serbia,SRB,2021-01-22,1.76,
Serbia,SRB,2021-01-23,2.4,
Serbia,SRB,2021-01-24,3.2,
Serbia,SRB,2021-01-25,3.77,
Serbia,SRB,2021-01-26,4.7,
Serbia,SRB,2021-01-27,5.32,
Serbia,SRB,2021-01-28,5.9,
Serbia,SRB,2021-01-29,6.33,
Serbia,SRB,2021-01-30,6.43,
Serbia,SRB,2021-02-02,7.29,
Serbia,SRB,2021-02-03,7.55,
Serbia,SRB,2021-02-04,7.74,
Serbia,SRB,2021-02-05,7.91,
Serbia,SRB,2021-02-07,8,
Serbia,SRB,2021-02-10,8.71,
Serbia,SRB,2021-02-12,10.44,
Serbia,SRB,2021-02-14,11.83,
Serbia,SRB,2021-02-23,12.16,
Serbia,SRB,2021-02-24,12.59,
Serbia,SRB,2021-02-25,12.91,
Serbia,SRB,2021-02-26,13.02,
Serbia,SRB,2021-02-27,13.54,
Serbia,SRB,2021-02-28,13.59,
Serbia,SRB,2021-03-01,13.91,
Serbia,SRB,2021-03-02,14.27,
Serbia,SRB,2021-03-03,14.7,
Serbia,SRB,2021-03-04,14.89,
Serbia,SRB,2021-03-05,15.07,
Serbia,SRB,2021-03-06,15.14,
Serbia,SRB,2021-03-07,15.14,
Serbia,SRB,2021-03-08,15.89,
Serbia,SRB,2021-03-09,16.53,
Serbia,SRB,2021-03-10,16.84,
Serbia,SRB,2021-03-11,17.06,
Serbia,SRB,2021-03-12,17.58,
Serbia,SRB,2021-03-13,17.9,
Serbia,SRB,2021-03-14,18,
Serbia,SRB,2021-03-15,18.36,
Serbia,SRB,2021-03-16,18.49,
Serbia,SRB,2021-03-17,18.63,
Serbia,SRB,2021-03-18,18.89,
Serbia,SRB,2021-03-19,19.16,
Serbia,SRB,2021-03-20,19.18,
Serbia,SRB,2021-03-21,19.22,
Serbia,SRB,2021-03-22,19.31,
Serbia,SRB,2021-03-23,19.55,
Serbia,SRB,2021-03-24,19.66,
Serbia,SRB,2021-03-26,20.08,
Serbia,SRB,2021-03-28,20.64,
Serbia,SRB,2021-03-30,20.79,
Serbia,SRB,2021-03-31,21,
Serbia,SRB,2021-04-01,21.32,
Serbia,SRB,2021-04-02,21.43,
Serbia,SRB,2021-04-04,21.7,
Serbia,SRB,2021-04-05,21.76,
Serbia,SRB,2021-04-06,22.11,
Serbia,SRB,2021-04-07,22.82,
Serbia,SRB,2021-04-09,24.65,
Serbia,SRB,2021-04-10,25.23,
Serbia,SRB,2021-04-14,26.17,
Serbia,SRB,2021-04-15,26.56,
Serbia,SRB,2021-04-16,26.76,
Serbia,SRB,2021-04-17,26.86,
Serbia,SRB,2021-04-18,26.89,
Serbia,SRB,2021-04-21,27.46,
Serbia,SRB,2021-04-22,27.81,
Serbia,SRB,2021-04-23,27.92,
Serbia,SRB,2021-04-24,28.58,
Serbia,SRB,2021-04-26,28.73,
Serbia,SRB,2021-04-28,29.47,
Serbia,SRB,2021-04-30,29.78,
Serbia,SRB,2021-05-01,29.81,
Serbia,SRB,2021-05-02,29.81,
Serbia,SRB,2021-05-05,30.44,
Serbia,SRB,2021-05-06,30.69,
Serbia,SRB,2021-05-07,31.11,
Serbia,SRB,2021-05-08,31.45,
Serbia,SRB,2021-05-09,31.59,
Serbia,SRB,2021-05-10,31.88,
Serbia,SRB,2021-05-12,32.61,
Serbia,SRB,2021-05-15,33.49,
Serbia,SRB,2021-05-16,33.6,
Serbia,SRB,2021-05-17,33.86,
Serbia,SRB,2021-05-18,34.1,
Serbia,SRB,2021-05-19,34.37,
Serbia,SRB,2021-05-21,34.84,
Serbia,SRB,2021-05-23,35.09,
Serbia,SRB,2021-05-24,35.36,
Serbia,SRB,2021-05-25,35.68,
Serbia,SRB,2021-05-27,36.33,
Serbia,SRB,2021-05-30,36.99,
Serbia,SRB,2021-06-02,37.75,
Serbia,SRB,2021-06-03,37.95,
Serbia,SRB,2021-06-05,38.2,
Serbia,SRB,2021-06-09,38.69,
Serbia,SRB,2021-06-12,39.03,
Serbia,SRB,2021-06-17,39.41,
Serbia,SRB,2021-06-20,39.59,
Serbia,SRB,2021-07-05,40.11,
Serbia,SRB,2021-07-14,40.68,
Serbia,SRB,2021-07-16,40.8,
Serbia,SRB,2021-07-19,40.97,
Serbia,SRB,2021-07-22,41.21,
Serbia,SRB,2021-07-23,41.28,
Serbia,SRB,2021-07-26,41.33,
Serbia,SRB,2021-07-28,41.47,
Serbia,SRB,2021-07-29,41.53,
Serbia,SRB,2021-07-30,41.65,
Serbia,SRB,2021-07-31,41.68,
Seychelles,SYC,2021-01-09,0,
Seychelles,SYC,2021-01-13,2.03,
Seychelles,SYC,2021-01-15,4.07,
Seychelles,SYC,2021-01-16,7.12,
Seychelles,SYC,2021-01-19,11.16,
Seychelles,SYC,2021-01-20,13.39,
Seychelles,SYC,2021-01-22,17.18,
Seychelles,SYC,2021-01-23,18.66,
Seychelles,SYC,2021-01-25,20.22,
Seychelles,SYC,2021-01-26,23.1,
Seychelles,SYC,2021-01-27,26.02,
Seychelles,SYC,2021-01-28,29.26,
Seychelles,SYC,2021-01-29,31.38,
Seychelles,SYC,2021-02-01,35.67,
Seychelles,SYC,2021-02-02,36.9,
Seychelles,SYC,2021-02-03,37.71,
Seychelles,SYC,2021-02-06,38.22,
Seychelles,SYC,2021-02-08,38.35,
Seychelles,SYC,2021-02-09,38.36,
Seychelles,SYC,2021-02-10,38.36,
Seychelles,SYC,2021-02-11,38.59,
Seychelles,SYC,2021-02-13,42.5,
Seychelles,SYC,2021-02-15,42.51,
Seychelles,SYC,2021-02-16,42.52,
Seychelles,SYC,2021-02-17,42.55,
Seychelles,SYC,2021-02-18,43.34,
Seychelles,SYC,2021-02-19,44.19,
Seychelles,SYC,2021-02-21,44.72,
Seychelles,SYC,2021-02-23,47.98,
Seychelles,SYC,2021-02-25,52.45,
Seychelles,SYC,2021-02-27,56.83,
Seychelles,SYC,2021-03-01,56.84,
Seychelles,SYC,2021-03-03,57.21,
Seychelles,SYC,2021-03-04,58.06,
Seychelles,SYC,2021-03-08,58.88,
Seychelles,SYC,2021-03-10,61.46,
Seychelles,SYC,2021-03-11,62.1,
Seychelles,SYC,2021-03-15,63.11,
Seychelles,SYC,2021-03-18,63.51,
Seychelles,SYC,2021-03-23,64.17,
Seychelles,SYC,2021-03-24,64.2,
Seychelles,SYC,2021-03-30,64.76,
Seychelles,SYC,2021-04-01,65.21,
Seychelles,SYC,2021-04-06,65.6,
Seychelles,SYC,2021-04-10,66.6,
Seychelles,SYC,2021-04-13,67.37,
Seychelles,SYC,2021-04-19,67.55,
Seychelles,SYC,2021-04-23,67.62,
Seychelles,SYC,2021-04-26,67.71,
Seychelles,SYC,2021-04-28,68.17,
Seychelles,SYC,2021-04-29,68.82,
Seychelles,SYC,2021-05-03,69.19,
Seychelles,SYC,2021-05-05,69.67,
Seychelles,SYC,2021-05-12,70.88,
Seychelles,SYC,2021-05-15,71.1,
Seychelles,SYC,2021-05-18,71.31,
Seychelles,SYC,2021-05-25,71.64,
Seychelles,SYC,2021-06-02,71.85,
Seychelles,SYC,2021-06-10,71.85,
Seychelles,SYC,2021-06-18,71.85,
Seychelles,SYC,2021-06-24,71.86,
Seychelles,SYC,2021-06-30,72.11,
Seychelles,SYC,2021-07-05,72.7,
Seychelles,SYC,2021-07-22,74.11,
Sierra Leone,SLE,2021-03-14,0,
Sierra Leone,SLE,2021-03-25,0.13,
Sierra Leone,SLE,2021-03-30,0.32,
Sierra Leone,SLE,2021-03-31,0.4,
Sierra Leone,SLE,2021-04-10,0.47,
Sierra Leone,SLE,2021-04-14,0.52,
Sierra Leone,SLE,2021-04-15,0.53,
Sierra Leone,SLE,2021-04-25,0.65,
Sierra Leone,SLE,2021-04-27,0.67,
Sierra Leone,SLE,2021-04-29,0.68,
Sierra Leone,SLE,2021-05-01,0.69,
Sierra Leone,SLE,2021-05-05,0.71,
Sierra Leone,SLE,2021-05-08,0.73,
Sierra Leone,SLE,2021-05-31,0.86,
Sierra Leone,SLE,2021-06-08,0.9,
Sierra Leone,SLE,2021-06-10,0.95,
Sierra Leone,SLE,2021-06-14,0.98,
Sierra Leone,SLE,2021-06-20,1.03,
Singapore,SGP,2021-01-11,0.06,
Singapore,SGP,2021-01-12,0.11,
Singapore,SGP,2021-01-22,1.03,
Singapore,SGP,2021-01-27,1.93,
Singapore,SGP,2021-01-31,2.65,
Singapore,SGP,2021-02-02,2.99,
Singapore,SGP,2021-02-10,4.27,
Singapore,SGP,2021-02-18,4.27,
Singapore,SGP,2021-03-01,5.43,
Singapore,SGP,2021-03-04,5.98,
Singapore,SGP,2021-03-07,6.48,
Singapore,SGP,2021-03-08,6.71,
Singapore,SGP,2021-03-15,9.39,
Singapore,SGP,2021-03-22,13.18,
Singapore,SGP,2021-03-23,13.66,
Singapore,SGP,2021-03-29,16.12,
Singapore,SGP,2021-04-03,17.95,
Singapore,SGP,2021-04-06,19.34,
Singapore,SGP,2021-04-18,23.32,
Singapore,SGP,2021-05-10,31.67,
Singapore,SGP,2021-05-13,32.48,
Singapore,SGP,2021-05-17,33.61,
Singapore,SGP,2021-05-24,36.11,
Singapore,SGP,2021-05-31,38.99,
Singapore,SGP,2021-06-07,42.8,
Singapore,SGP,2021-06-14,46.16,
Singapore,SGP,2021-06-21,50.79,
Singapore,SGP,2021-06-28,55.92,
Singapore,SGP,2021-07-02,58.57,
Singapore,SGP,2021-07-03,60.68,
Singapore,SGP,2021-07-04,61.68,
Singapore,SGP,2021-07-05,62.75,
Singapore,SGP,2021-07-06,63.76,
Singapore,SGP,2021-07-09,66.58,
Singapore,SGP,2021-07-12,68.76,
Singapore,SGP,2021-07-13,69.27,
Singapore,SGP,2021-07-16,70.39,
Singapore,SGP,2021-07-17,70.71,
Singapore,SGP,2021-07-18,70.99,
Singapore,SGP,2021-07-19,71.19,
Singapore,SGP,2021-07-20,71.19,
Singapore,SGP,2021-07-22,71.81,
Singapore,SGP,2021-07-23,72.09,
Singapore,SGP,2021-07-24,72.31,
Singapore,SGP,2021-07-25,72.52,
Singapore,SGP,2021-07-26,72.73,
Singapore,SGP,2021-07-27,72.95,
Singapore,SGP,2021-07-29,73.33,
Singapore,SGP,2021-07-30,73.49,
Singapore,SGP,2021-07-31,73.63,
Sint Maarten (Dutch part),SXM,2021-05-07,34.23,
Sint Maarten (Dutch part),SXM,2021-05-14,35.69,
Sint Maarten (Dutch part),SXM,2021-05-21,37.09,
Sint Maarten (Dutch part),SXM,2021-05-28,39.7,
Sint Maarten (Dutch part),SXM,2021-06-04,43.28,
Sint Maarten (Dutch part),SXM,2021-06-11,45.57,
Sint Maarten (Dutch part),SXM,2021-06-18,47.47,
Sint Maarten (Dutch part),SXM,2021-06-25,49.27,
Sint Maarten (Dutch part),SXM,2021-07-02,50.49,
Sint Maarten (Dutch part),SXM,2021-07-09,52.77,
Sint Maarten (Dutch part),SXM,2021-07-16,54.87,
Sint Maarten (Dutch part),SXM,2021-07-23,55.7,
Slovakia,SVK,2021-01-04,0,
Slovakia,SVK,2021-01-05,0.01,
Slovakia,SVK,2021-01-06,0.12,
Slovakia,SVK,2021-01-07,0.25,
Slovakia,SVK,2021-01-08,0.38,
Slovakia,SVK,2021-01-09,0.41,
Slovakia,SVK,2021-01-10,0.47,
Slovakia,SVK,2021-01-11,0.54,
Slovakia,SVK,2021-01-12,0.74,
Slovakia,SVK,2021-01-13,0.86,
Slovakia,SVK,2021-01-14,1,
Slovakia,SVK,2021-01-15,1.14,
Slovakia,SVK,2021-01-16,1.16,
Slovakia,SVK,2021-01-17,1.16,
Slovakia,SVK,2021-01-18,1.31,
Slovakia,SVK,2021-01-19,1.45,
Slovakia,SVK,2021-01-20,1.57,
Slovakia,SVK,2021-01-21,1.7,
Slovakia,SVK,2021-01-22,1.82,
Slovakia,SVK,2021-01-23,1.82,
Slovakia,SVK,2021-01-24,1.82,
Slovakia,SVK,2021-01-25,1.95,
Slovakia,SVK,2021-01-26,2.07,
Slovakia,SVK,2021-01-27,2.2,
Slovakia,SVK,2021-01-28,2.35,
Slovakia,SVK,2021-01-29,2.52,
Slovakia,SVK,2021-01-30,2.55,
Slovakia,SVK,2021-01-31,2.55,
Slovakia,SVK,2021-02-01,2.71,
Slovakia,SVK,2021-02-02,2.87,
Slovakia,SVK,2021-02-03,3.05,
Slovakia,SVK,2021-02-04,3.21,
Slovakia,SVK,2021-02-05,3.36,
Slovakia,SVK,2021-02-06,3.4,
Slovakia,SVK,2021-02-07,3.4,
Slovakia,SVK,2021-02-08,3.54,
Slovakia,SVK,2021-02-09,3.67,
Slovakia,SVK,2021-02-10,3.79,
Slovakia,SVK,2021-02-11,3.92,
Slovakia,SVK,2021-02-12,4.06,
Slovakia,SVK,2021-02-13,4.13,
Slovakia,SVK,2021-02-14,4.33,
Slovakia,SVK,2021-02-15,4.45,
Slovakia,SVK,2021-02-16,4.54,
Slovakia,SVK,2021-02-17,4.64,
Slovakia,SVK,2021-02-18,4.73,
Slovakia,SVK,2021-02-19,4.84,
Slovakia,SVK,2021-02-20,4.96,
Slovakia,SVK,2021-02-21,5.08,
Slovakia,SVK,2021-02-22,5.18,
Slovakia,SVK,2021-02-23,5.29,
Slovakia,SVK,2021-02-24,5.4,
Slovakia,SVK,2021-02-25,5.46,
Slovakia,SVK,2021-02-26,5.53,
Slovakia,SVK,2021-02-27,5.67,
Slovakia,SVK,2021-02-28,5.77,
Slovakia,SVK,2021-03-01,5.88,
Slovakia,SVK,2021-03-02,5.98,
Slovakia,SVK,2021-03-03,6.06,
Slovakia,SVK,2021-03-04,6.14,
Slovakia,SVK,2021-03-05,6.25,
Slovakia,SVK,2021-03-06,6.53,
Slovakia,SVK,2021-03-07,6.7,
Slovakia,SVK,2021-03-08,6.8,
Slovakia,SVK,2021-03-09,6.86,
Slovakia,SVK,2021-03-10,6.93,
Slovakia,SVK,2021-03-11,7.14,
Slovakia,SVK,2021-03-12,7.4,
Slovakia,SVK,2021-03-13,7.73,
Slovakia,SVK,2021-03-14,7.98,
Slovakia,SVK,2021-03-15,8.25,
Slovakia,SVK,2021-03-16,8.54,
Slovakia,SVK,2021-03-17,8.84,
Slovakia,SVK,2021-03-18,9.15,
Slovakia,SVK,2021-03-19,9.4,
Slovakia,SVK,2021-03-20,9.75,
Slovakia,SVK,2021-03-21,10.01,
Slovakia,SVK,2021-03-22,10.34,
Slovakia,SVK,2021-03-23,10.67,
Slovakia,SVK,2021-03-24,11.01,
Slovakia,SVK,2021-03-25,11.34,
Slovakia,SVK,2021-03-26,11.65,
Slovakia,SVK,2021-03-27,11.93,
Slovakia,SVK,2021-03-28,12.09,
Slovakia,SVK,2021-03-29,12.45,
Slovakia,SVK,2021-03-30,12.8,
Slovakia,SVK,2021-03-31,13.18,
Slovakia,SVK,2021-04-01,13.56,
Slovakia,SVK,2021-04-02,13.64,
Slovakia,SVK,2021-04-03,13.84,
Slovakia,SVK,2021-04-04,13.92,
Slovakia,SVK,2021-04-05,13.93,
Slovakia,SVK,2021-04-06,14.23,
Slovakia,SVK,2021-04-07,14.61,
Slovakia,SVK,2021-04-08,14.89,
Slovakia,SVK,2021-04-09,15.19,
Slovakia,SVK,2021-04-10,15.56,
Slovakia,SVK,2021-04-11,15.93,
Slovakia,SVK,2021-04-12,16.14,
Slovakia,SVK,2021-04-13,16.34,
Slovakia,SVK,2021-04-14,16.53,
Slovakia,SVK,2021-04-15,16.75,
Slovakia,SVK,2021-04-16,17.01,
Slovakia,SVK,2021-04-17,17.49,
Slovakia,SVK,2021-04-18,17.72,
Slovakia,SVK,2021-04-19,17.89,
Slovakia,SVK,2021-04-20,18.04,
Slovakia,SVK,2021-04-21,18.18,
Slovakia,SVK,2021-04-22,18.34,
Slovakia,SVK,2021-04-23,18.49,
Slovakia,SVK,2021-04-24,18.76,
Slovakia,SVK,2021-04-25,19,
Slovakia,SVK,2021-04-26,19.13,
Slovakia,SVK,2021-04-27,19.23,
Slovakia,SVK,2021-04-28,19.34,
Slovakia,SVK,2021-04-29,19.48,
Slovakia,SVK,2021-04-30,19.86,
Slovakia,SVK,2021-05-01,20.34,
Slovakia,SVK,2021-05-02,20.66,
Slovakia,SVK,2021-05-03,21.02,
Slovakia,SVK,2021-05-04,21.2,
Slovakia,SVK,2021-05-05,21.31,
Slovakia,SVK,2021-05-06,21.54,
Slovakia,SVK,2021-05-07,21.81,
Slovakia,SVK,2021-05-08,22.43,
Slovakia,SVK,2021-05-09,22.97,
Slovakia,SVK,2021-05-10,23.42,
Slovakia,SVK,2021-05-11,23.84,
Slovakia,SVK,2021-05-12,24.2,
Slovakia,SVK,2021-05-13,24.59,
Slovakia,SVK,2021-05-14,24.99,
Slovakia,SVK,2021-05-15,25.46,
Slovakia,SVK,2021-05-16,25.88,
Slovakia,SVK,2021-05-17,26.29,
Slovakia,SVK,2021-05-18,26.66,
Slovakia,SVK,2021-05-19,27.05,
Slovakia,SVK,2021-05-20,27.45,
Slovakia,SVK,2021-05-21,27.98,
Slovakia,SVK,2021-05-22,28.46,
Slovakia,SVK,2021-05-23,28.9,
Slovakia,SVK,2021-05-24,29.37,
Slovakia,SVK,2021-05-25,29.83,
Slovakia,SVK,2021-05-26,30.21,
Slovakia,SVK,2021-05-27,30.65,
Slovakia,SVK,2021-05-28,30.96,
Slovakia,SVK,2021-05-29,31.44,
Slovakia,SVK,2021-05-30,31.69,
Slovakia,SVK,2021-05-31,31.94,
Slovakia,SVK,2021-06-01,32.28,
Slovakia,SVK,2021-06-02,32.62,
Slovakia,SVK,2021-06-03,32.94,
Slovakia,SVK,2021-06-04,33.26,
Slovakia,SVK,2021-06-05,33.47,
Slovakia,SVK,2021-06-06,33.59,
Slovakia,SVK,2021-06-07,33.77,
Slovakia,SVK,2021-06-08,33.94,
Slovakia,SVK,2021-06-09,34.11,
Slovakia,SVK,2021-06-10,34.28,
Slovakia,SVK,2021-06-11,34.44,
Slovakia,SVK,2021-06-12,34.64,
Slovakia,SVK,2021-06-13,34.88,
Slovakia,SVK,2021-06-14,35.07,
Slovakia,SVK,2021-06-15,35.25,
Slovakia,SVK,2021-06-16,35.38,
Slovakia,SVK,2021-06-17,35.51,
Slovakia,SVK,2021-06-18,35.63,
Slovakia,SVK,2021-06-19,35.83,
Slovakia,SVK,2021-06-20,35.93,
Slovakia,SVK,2021-06-21,36.05,
Slovakia,SVK,2021-06-22,36.18,
Slovakia,SVK,2021-06-23,36.33,
Slovakia,SVK,2021-06-24,36.46,
Slovakia,SVK,2021-06-25,36.63,
Slovakia,SVK,2021-06-26,36.75,
Slovakia,SVK,2021-06-27,36.87,
Slovakia,SVK,2021-06-28,37.03,
Slovakia,SVK,2021-06-29,37.2,
Slovakia,SVK,2021-06-30,37.34,
Slovakia,SVK,2021-07-01,37.48,
Slovakia,SVK,2021-07-02,37.68,
Slovakia,SVK,2021-07-03,37.93,
Slovakia,SVK,2021-07-04,38.16,
Slovakia,SVK,2021-07-05,38.24,
Slovakia,SVK,2021-07-06,38.44,
Slovakia,SVK,2021-07-07,38.61,
Slovakia,SVK,2021-07-08,38.81,
Slovakia,SVK,2021-07-09,39.02,
Slovakia,SVK,2021-07-10,39.2,
Slovakia,SVK,2021-07-11,39.44,
Slovakia,SVK,2021-07-12,39.68,
Slovakia,SVK,2021-07-13,39.85,
Slovakia,SVK,2021-07-14,40.02,
Slovakia,SVK,2021-07-15,40.16,
Slovakia,SVK,2021-07-16,40.3,
Slovakia,SVK,2021-07-17,40.43,
Slovakia,SVK,2021-07-18,40.47,
Slovakia,SVK,2021-07-19,40.56,
Slovakia,SVK,2021-07-20,40.65,
Slovakia,SVK,2021-07-21,40.74,
Slovakia,SVK,2021-07-22,40.85,
Slovakia,SVK,2021-07-23,40.92,
Slovakia,SVK,2021-07-24,40.99,
Slovakia,SVK,2021-07-25,41.06,
Slovakia,SVK,2021-07-26,41.13,
Slovakia,SVK,2021-07-27,41.2,
Slovakia,SVK,2021-07-28,41.27,
Slovakia,SVK,2021-07-29,41.35,
Slovakia,SVK,2021-07-30,41.35,
Slovenia,SVN,2020-12-27,0.3,
Slovenia,SVN,2020-12-28,0.38,
Slovenia,SVN,2020-12-29,0.44,
Slovenia,SVN,2020-12-30,0.46,
Slovenia,SVN,2020-12-31,0.55,
Slovenia,SVN,2021-01-01,0.55,
Slovenia,SVN,2021-01-02,0.57,
Slovenia,SVN,2021-01-03,0.6,
Slovenia,SVN,2021-01-04,0.65,
Slovenia,SVN,2021-01-05,0.77,
Slovenia,SVN,2021-01-06,1.03,
Slovenia,SVN,2021-01-07,1.29,
Slovenia,SVN,2021-01-08,1.45,
Slovenia,SVN,2021-01-09,1.46,
Slovenia,SVN,2021-01-10,1.46,
Slovenia,SVN,2021-01-11,1.48,
Slovenia,SVN,2021-01-12,1.57,
Slovenia,SVN,2021-01-13,1.8,
Slovenia,SVN,2021-01-14,2.12,
Slovenia,SVN,2021-01-15,2.35,
Slovenia,SVN,2021-01-16,2.37,
Slovenia,SVN,2021-01-17,2.37,
Slovenia,SVN,2021-01-18,2.37,
Slovenia,SVN,2021-01-19,2.4,
Slovenia,SVN,2021-01-20,2.45,
Slovenia,SVN,2021-01-21,2.52,
Slovenia,SVN,2021-01-22,2.57,
Slovenia,SVN,2021-01-23,2.58,
Slovenia,SVN,2021-01-24,2.58,
Slovenia,SVN,2021-01-25,2.58,
Slovenia,SVN,2021-01-26,2.59,
Slovenia,SVN,2021-01-27,2.6,
Slovenia,SVN,2021-01-28,2.63,
Slovenia,SVN,2021-01-29,2.65,
Slovenia,SVN,2021-01-30,2.65,
Slovenia,SVN,2021-01-31,2.65,
Slovenia,SVN,2021-02-01,2.65,
Slovenia,SVN,2021-02-02,2.66,
Slovenia,SVN,2021-02-03,2.66,
Slovenia,SVN,2021-02-04,2.69,
Slovenia,SVN,2021-02-05,2.71,
Slovenia,SVN,2021-02-06,2.71,
Slovenia,SVN,2021-02-07,2.71,
Slovenia,SVN,2021-02-08,2.73,
Slovenia,SVN,2021-02-09,2.74,
Slovenia,SVN,2021-02-10,2.86,
Slovenia,SVN,2021-02-11,3.19,
Slovenia,SVN,2021-02-12,3.52,
Slovenia,SVN,2021-02-13,3.55,
Slovenia,SVN,2021-02-14,3.55,
Slovenia,SVN,2021-02-15,3.56,
Slovenia,SVN,2021-02-16,3.61,
Slovenia,SVN,2021-02-17,3.84,
Slovenia,SVN,2021-02-18,4.24,
Slovenia,SVN,2021-02-19,4.54,
Slovenia,SVN,2021-02-20,4.66,
Slovenia,SVN,2021-02-21,4.66,
Slovenia,SVN,2021-02-22,4.68,
Slovenia,SVN,2021-02-23,4.75,
Slovenia,SVN,2021-02-24,5.08,
Slovenia,SVN,2021-02-25,5.6,
Slovenia,SVN,2021-02-26,5.95,
Slovenia,SVN,2021-02-27,5.99,
Slovenia,SVN,2021-02-28,5.99,
Slovenia,SVN,2021-03-01,6.04,
Slovenia,SVN,2021-03-02,6.15,
Slovenia,SVN,2021-03-03,6.46,
Slovenia,SVN,2021-03-04,6.79,
Slovenia,SVN,2021-03-05,7.01,
Slovenia,SVN,2021-03-06,7.07,
